"gender";"ethnicity";"birth";"grade";"star";"read";"math";"lunch";"school";"degree";"ladder";"experience";"tethnicity";"system";"schoolid"
"male";"afam";1980.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980.5;"1";"regular";460;493;"non-free";"suburban";"bachelor";"apprentice";2;"cauc";"11";"23"
"male";"afam";1980.5;"2";"regular";515;525;"non-free";"suburban";"bachelor";"level3";22;"cauc";"11";"23"
"male";"afam";1980.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980;"k";"small";414;434;"free";"rural";"bachelor";"level1";8;"cauc";"4";"5"
"female";"afam";1980;"1";"small";509;497;"free";"rural";"bachelor";"level1";7;"cauc";"4";"5"
"female";"afam";1980;"2";"small";588;517;"non-free";"rural";"bachelor";"level1";15;"cauc";"4";"5"
"female";"afam";1980;"3";"small";590;582;"non-free";"rural";"master";"level1";13;"cauc";"4";"5"
"male";"afam";1980.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980.25;"1";"regular+aide";466;493;"free";"inner-city";"bachelor";"apprentice";1;"afam";"11";"29"
"male";"afam";1980.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980.25;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.5;"2";"regular+aide";NA;NA;"non-free";"urban";"master";"level1";19;"cauc";"6";"9"
"male";"cauc";1980.5;"3";"regular+aide";572;599;"free";"urban";"master";"level1";16;"cauc";"6";"9"
"male";"afam";1979.75;"k";"regular+aide";433;454;"free";"urban";"bachelor";NA;11;"cauc";"13";"37"
"male";"afam";1979.75;"1";"regular";454;458;"free";"urban";"bachelor";"apprentice";1;"cauc";"13";"37"
"male";"afam";1979.75;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979.75;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979;"1";"small";544;572;"non-free";"rural";"bachelor";"notladder";6;"cauc";"21";"50"
"male";"cauc";1979;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.5;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.5;"3";"regular";NA;NA;"free";"suburban";"bachelor";"level1";8;"afam";"11";"25"
"female";"afam";1980;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980;"1";"regular";519;523;"free";"rural";"bachelor";"level1";5;"cauc";"34";"68"
"female";"afam";1980;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979.5;"2";"regular+aide";503;515;"free";"inner-city";"master";"level3";16;"cauc";"11";"16"
"male";"afam";1979.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980;"k";"regular";450;484;"non-free";"rural";"bachelor";"level1";10;"cauc";"35";"70"
"female";"cauc";1980;"1";"small";NA;510;"non-free";"rural";"master";"level1";12;"cauc";"35";"70"
"female";"cauc";1980;"2";"small";NA;NA;"non-free";"rural";"master";"level3";14;"cauc";"35";"70"
"female";"cauc";1980;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980;"k";"small";458;559;"free";"rural";"bachelor";"level1";4;"cauc";"16";"40"
"female";"cauc";1980;"1";"small";521;542;"free";"rural";"bachelor";"notladder";27;"cauc";"16";"40"
"female";"cauc";1980;"2";"small";596;572;"free";"rural";"bachelor";"level1";10;"cauc";"16";"40"
"female";"cauc";1980;"3";"small";606;582;"free";"rural";"bachelor";"level1";4;"cauc";"16";"40"
"female";"cauc";1980.25;"k";"small";445;459;"non-free";"urban";"master";"level1";7;"cauc";"6";"9"
"female";"cauc";1980.25;"1";"small";553;526;"free";"urban";"bachelor";"level1";18;"cauc";"6";"9"
"female";"cauc";1980.25;"2";"small";579;557;"free";"urban";"bachelor";"level1";22;"cauc";"6";"9"
"female";"cauc";1980.25;"3";"small";624;589;"free";"urban";"bachelor";"level1";8;"cauc";"6";"9"
"female";"cauc";1979.75;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.75;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.75;"2";"small";577;545;"free";"urban";"master";"apprentice";23;"cauc";"6";"9"
"female";"cauc";1979.75;"3";"small";629;599;"free";"urban";"bachelor";"level1";9;"cauc";"6";"9"
"male";"cauc";1980;"k";"small";439;506;"non-free";"urban";"master";"level1";17;"cauc";"20";"48"
"male";"cauc";1980;"1";"small";451;538;"free";"urban";"master";"level1";14;"cauc";"20";"48"
"male";"cauc";1980;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.5;"k";"small";476;576;"non-free";"urban";"master+";"level1";12;"cauc";"7";"10"
"male";"cauc";1979.5;"1";"small";564;601;"non-free";"urban";"master";"level1";15;"cauc";"7";"10"
"male";"cauc";1979.5;"2";"small";637;620;"non-free";"urban";"master";"level1";14;"cauc";"7";"10"
"male";"cauc";1979.5;"3";"small";686;700;"non-free";"urban";"bachelor";"level1";36;"cauc";"7";"10"
"male";"afam";1979.75;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979.75;"1";"regular";530;567;"free";"inner-city";"bachelor";"probation";0;"afam";"18";"45"
"male";"afam";1979.75;"2";"regular";555;615;"free";"inner-city";"bachelor";"apprentice";1;"cauc";"18";"45"
"male";"afam";1979.75;"3";"regular";675;608;"free";"inner-city";"bachelor";"apprentice";3;"cauc";"18";"45"
"female";"cauc";1980.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.25;"1";"small";590;592;"non-free";"rural";"master";"apprentice";1;"cauc";"31";"64"
"female";"cauc";1980.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.25;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.75;"k";"regular";467;484;"non-free";"rural";"master";"level1";4;"cauc";"42";"80"
"female";"cauc";1980.75;"1";"regular";604;567;"non-free";"rural";"bachelor";"apprentice";2;"cauc";"42";"80"
"female";"cauc";1980.75;"2";"regular";659;626;"non-free";"rural";"bachelor";"probation";2;"cauc";"42";"80"
"female";"cauc";1980.75;"3";"regular";686;663;"non-free";"rural";"master";"level1";13;"cauc";"42";"80"
"male";"cauc";1979.75;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"3";"regular";606;591;"non-free";"rural";"bachelor";"level1";9;"cauc";"30";"63"
"male";"cauc";1980.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.5;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.5;"3";"regular";NA;NA;"non-free";"urban";"master";"level1";7;"cauc";"26";"59"
"female";"afam";1979.75;"k";"regular+aide";416;434;"free";"inner-city";"master";"level1";10;"afam";"11";"28"
"female";"afam";1979.75;"1";"regular+aide";454;510;"free";"inner-city";"bachelor";"apprentice";5;"cauc";"11";"28"
"female";"afam";1979.75;"2";"regular+aide";NA;NA;"free";"inner-city";"master";"notladder";13;"cauc";"11";"28"
"female";"afam";1979.75;"3";"regular+aide";624;601;"free";"inner-city";"master";"notladder";3;"afam";"11";"28"
"male";"cauc";1980.25;"k";"small";480;528;"non-free";"suburban";"bachelor";"probation";0;"cauc";"18";"43"
"male";"cauc";1980.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"3";"small";657;663;"non-free";"suburban";"bachelor";"level1";5;"cauc";"18";"43"
"female";"cauc";1979.75;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.75;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.75;"2";"regular+aide";618;639;"free";"rural";"master";"level1";15;"cauc";"40";"77"
"female";"cauc";1979.75;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.25;"3";"regular+aide";593;604;"free";"rural";"master";"level2";10;"cauc";"15";"39"
"female";"cauc";1980.5;"k";"regular+aide";437;478;"non-free";"suburban";"bachelor";"level1";16;"cauc";"17";"41"
"female";"cauc";1980.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.5;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1978.75;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1978.75;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1978.75;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1978.75;"3";"regular+aide";602;567;"free";"inner-city";"master";"notladder";25;"cauc";"11";"15"
"male";"cauc";1980;"k";"small";465;602;"non-free";"suburban";"master";"level1";18;"cauc";"17";"41"
"male";"cauc";1980;"1";"small";590;612;"non-free";"suburban";"bachelor";"level1";18;"cauc";"17";"41"
"male";"cauc";1980;"2";"small";650;699;"non-free";"suburban";"master";"apprentice";15;"afam";"17";"41"
"male";"cauc";1980;"3";"small";665;726;"non-free";"suburban";"bachelor";"level1";5;"cauc";"17";"41"
"male";"cauc";1979.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.5;"1";"regular";604;538;"non-free";"rural";"bachelor";"level1";7;"cauc";"21";"50"
"male";"cauc";1979.5;"2";"regular";611;563;"free";"rural";"bachelor";"level1";8;"cauc";"21";"50"
"male";"cauc";1979.5;"3";"regular";639;624;"non-free";"rural";"master";"level1";8;"cauc";"21";"50"
"female";"afam";1979.75;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1979.75;"1";"regular";492;490;"non-free";"inner-city";"bachelor";"apprentice";1;"cauc";"11";"22"
"female";"afam";1979.75;"2";"regular";526;504;"free";"inner-city";"bachelor";"level1";12;"afam";"11";"22"
"female";"afam";1979.75;"3";"regular+aide";573;556;"non-free";"inner-city";"master";"level2";14;"afam";"11";"22"
"male";"afam";1980;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980;"3";"regular";614;603;"free";"suburban";"bachelor";"level1";10;"afam";"11";"23"
"female";"cauc";1979.75;"k";"small";407;439;"free";"rural";"bachelor";"level1";4;"cauc";"16";"40"
"female";"cauc";1979.75;"1";"small";460;510;"free";"rural";"bachelor";"apprentice";2;"cauc";"16";"40"
"female";"cauc";1979.75;"2";"small";499;492;"free";"rural";"master";"level2";28;"cauc";"16";"40"
"female";"cauc";1979.75;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.25;"k";"regular";487;547;"non-free";"inner-city";"bachelor";"level1";12;"afam";"11";"27"
"female";"afam";1980.25;"1";"regular";509;526;"non-free";"inner-city";"bachelor";"probation";5;"cauc";"11";"27"
"female";"afam";1980.25;"2";"regular+aide";579;620;"non-free";"inner-city";"bachelor";"level1";35;"afam";"11";"27"
"female";"afam";1980.25;"3";"small";633;634;"free";"inner-city";"master";"level2";9;"afam";"11";"27"
"male";"cauc";1980.25;"k";"regular+aide";425;489;"non-free";"suburban";"master";"level1";8;"cauc";"28";"61"
"male";"cauc";1980.25;"1";"regular";516;578;"non-free";"suburban";"master";"level1";10;"cauc";"28";"61"
"male";"cauc";1980.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.25;"k";"small";447;500;"non-free";"suburban";"master";"level1";14;"afam";"11";"21"
"female";"cauc";1980.25;"1";"small";487;497;"non-free";"suburban";"bachelor";"level1";4;"cauc";"11";"21"
"female";"cauc";1980.25;"2";"small";560;528;"non-free";"suburban";"bachelor";"level1";25;"afam";"11";"21"
"female";"cauc";1980.25;"3";"small";560;585;"non-free";"suburban";"bachelor";"notladder";21;"cauc";"11";"21"
"male";"cauc";1979.75;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"2";"regular";549;572;"non-free";"rural";"master";"level1";11;"cauc";"39";"75"
"male";"cauc";1979.75;"3";"regular";585;596;"non-free";"rural";"bachelor";"level1";19;"cauc";"39";"75"
"female";"cauc";1980.5;"k";"small";430;468;"non-free";"rural";"master";"level1";13;"cauc";"6";"8"
"female";"cauc";1980.5;"1";"small";590;542;"non-free";"rural";"bachelor";"level1";6;"cauc";"6";"8"
"female";"cauc";1980.5;"2";"small";622;577;"non-free";"rural";"master";"level1";17;"cauc";"6";"8"
"female";"cauc";1980.5;"3";"small";647;614;"non-free";"rural";"bachelor";"level1";10;"cauc";"6";"8"
"female";"cauc";1980.25;"k";"small";NA;444;"non-free";"suburban";"bachelor";NA;15;"cauc";"18";"43"
"female";"cauc";1980.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.25;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"1";"regular+aide";540;526;"non-free";"urban";"bachelor";"notladder";0;"cauc";"20";"48"
"male";"cauc";1980.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.5;"1";"regular+aide";442;472;"free";"urban";"bachelor";"level1";7;"afam";"2";"2"
"female";"cauc";1980.5;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1979.75;"k";"small";NA;NA;"free";"inner-city";"bachelor";NA;2;"cauc";"11";"28"
"female";"afam";1979.75;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1979.75;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1979.75;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.25;"2";"regular";515;500;"non-free";"urban";"master";"level1";15;"cauc";"6";"9"
"male";"cauc";1979.25;"3";"regular";NA;NA;NA;"urban";"master";"level3";16;"cauc";"6";"9"
"female";"cauc";1980;"k";"small";480;547;"non-free";"suburban";"master";"level1";14;"afam";"11";"21"
"female";"cauc";1980;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.75;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.75;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.75;"2";"regular+aide";591;582;"non-free";"urban";"master";"level1";19;"cauc";"6";"9"
"female";"cauc";1979.75;"3";"regular+aide";610;622;"free";"urban";"master";"level1";16;"cauc";"6";"9"
"female";NA;1980.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";NA;1980.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";NA;1980.5;"2";"small";NA;NA;"free";"rural";"bachelor";"level1";8;"cauc";"1";"1"
"female";NA;1980.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"hispanic";1979.75;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"hispanic";1979.75;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"hispanic";1979.75;"2";"regular+aide";NA;NA;"free";"rural";"master";"level1";27;"cauc";"33";"67"
"female";"hispanic";1979.75;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"1";"regular";590;512;"non-free";"rural";"bachelor";"level1";23;"cauc";"3";"3"
"male";"cauc";1980;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"3";"regular";620;601;"non-free";"rural";"bachelor";"level1";21;"cauc";"3";"3"
"female";"cauc";1979.75;"k";"regular";440;513;"non-free";"rural";"master";"level1";5;"cauc";"19";"47"
"female";"cauc";1979.75;"1";"regular+aide";604;545;"non-free";"rural";"bachelor";"apprentice";2;"cauc";"19";"47"
"female";"cauc";1979.75;"2";"regular+aide";643;570;"non-free";"rural";"bachelor";"notladder";19;"cauc";"19";"47"
"female";"cauc";1979.75;"3";"regular";633;596;"non-free";"rural";"bachelor";"apprentice";1;"cauc";"19";"47"
"female";"cauc";1978;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1978;"1";"regular";445;474;"free";"urban";"bachelor";"level1";5;"cauc";"2";"2"
"female";"cauc";1978;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1978;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1979.75;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1979.75;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1979.75;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1979.75;"3";"regular+aide";616;596;"free";"inner-city";"master";"level2";13;"afam";"11";"26"
"male";"cauc";1980.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"3";"small";NA;NA;"non-free";"rural";"master";"level1";12;"cauc";"41";"79"
"male";"afam";1980.25;"k";"regular+aide";410;405;"non-free";"rural";"bachelor";"level1";13;"cauc";"8";"11"
"male";"afam";1980.25;"1";"regular+aide";475;495;"free";"rural";"bachelor";"level1";16;"cauc";"8";"11"
"male";"afam";1980.25;"2";"regular+aide";547;535;"free";"rural";"bachelor";"notladder";4;"afam";"8";"11"
"male";"afam";1980.25;"3";"regular+aide";562;582;"free";"rural";"master";"level1";14;"cauc";"8";"11"
"male";"afam";1979.5;"k";"small";NA;288;"free";"inner-city";"bachelor";"level1";3;"afam";"11";"22"
"male";"afam";1979.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979.5;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980;"k";"small";413;506;"non-free";"rural";"master";"level1";5;"cauc";"12";"35"
"female";"cauc";1980;"1";"small";533;578;"non-free";"rural";"master";"level1";11;"cauc";"12";"35"
"female";"cauc";1980;"2";"regular+aide";588;587;"non-free";"rural";"master";"level1";8;"cauc";"12";"34"
"female";"cauc";1980;"3";"regular+aide";644;663;"non-free";"rural";"master";"level1";16;"cauc";"12";"34"
"female";"afam";1980.5;"k";"regular";422;513;"free";"suburban";"bachelor";"apprentice";1;"afam";"11";"21"
"female";"afam";1980.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.5;"2";"regular+aide";542;512;"free";"inner-city";"master";"level3";16;"cauc";"11";"16"
"female";"afam";1980.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.5;"k";"small";442;559;"non-free";"suburban";"bachelor";"apprentice";5;"afam";"11";"24"
"female";"afam";1980.5;"1";"small";629;627;"non-free";"suburban";"master";"level3";23;"afam";"11";"24"
"female";"afam";1980.5;"2";"small";631;626;"non-free";"suburban";NA;NA;NA;NA;"11";"24"
"female";"afam";1980.5;"3";"small";654;678;"non-free";"suburban";"master";"level1";24;"afam";"11";"24"
"male";"cauc";1980;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"3";"regular";NA;NA;"free";"rural";"master";"level1";18;"cauc";"15";"39"
"female";"cauc";1980.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.25;"2";"regular";566;574;"free";"urban";"master";"level1";8;"cauc";"2";"2"
"female";"cauc";1980.25;"3";"regular";606;612;"free";"urban";"master";"level1";15;"cauc";"2";"2"
"male";"afam";1980.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980.25;"2";"regular+aide";529;518;"free";"suburban";"master";"level1";18;"afam";"11";"21"
"male";"afam";1980.25;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980;"k";"regular+aide";461;547;"free";"inner-city";"bachelor";"level1";10;"afam";"11";"27"
"female";"afam";1980;"1";"regular+aide";480;553;"free";"inner-city";"bachelor";"apprentice";3;"cauc";"11";"27"
"female";"afam";1980;"2";"regular";573;659;"free";"inner-city";"bachelor";"level1";4;"afam";"11";"27"
"female";"afam";1980;"3";"small";631;612;"free";"inner-city";"bachelor";"level2";15;"afam";"11";"27"
"male";"afam";1980.5;"k";"regular+aide";421;454;"free";"inner-city";"master";"level1";22;"cauc";"11";"33"
"male";"afam";1980.5;"1";"regular+aide";444;477;"free";"inner-city";"master";"level1";7;"cauc";"11";"33"
"male";"afam";1980.5;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"2";"regular+aide";564;561;"non-free";"rural";"master";"level1";4;"cauc";"31";"64"
"male";"cauc";1980;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.25;"k";"small";NA;NA;"free";"urban";"bachelor";"apprentice";1;"cauc";"27";"60"
"female";"cauc";1980.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.25;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979.75;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979.75;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979.75;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979.75;"3";"regular+aide";582;562;"free";"rural";"bachelor";"level1";9;"cauc";"12";"34"
"female";"cauc";1979;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979;"1";"regular";564;584;"free";"rural";"master";"level1";13;"cauc";"5";"7"
"female";"cauc";1979;"2";"regular";554;514;"free";"rural";"bachelor";"level1";15;"cauc";"5";"7"
"female";"cauc";1979;"3";"regular";559;596;"free";"rural";"bachelor";"level1";24;"cauc";"5";"7"
"male";"cauc";1980;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"2";"small";650;599;"non-free";"rural";"bachelor";"level3";12;"cauc";"4";"5"
"male";"cauc";1980;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"3";"regular+aide";580;608;NA;"rural";"master";"level1";5;"cauc";"10";"13"
"female";"afam";1980.25;"k";"small";410;494;"free";"inner-city";"bachelor";"apprentice";2;"cauc";"11";"19"
"female";"afam";1980.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.25;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
